시간,유형,메시지
"오전 11:34:18","info","[629/825] 태평공원 공중화장실 : 입력좌표 vs 검색좌표 거리 = 82 m"
"오전 11:34:18","warning","[629/825] 태평공원 공중화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:18","success","[629/825] 태평공원 공중화장실 : 변환 성공"
"오전 11:34:18","info","[630/825] 영어교육도시 1호 근린공원 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 구억리 1107"""
"오전 11:34:18","info","[630/825] 영어교육도시 1호 근린공원 : 역지오코딩 검증 중..."
"오전 11:34:19","warning","[630/825] 영어교육도시 1호 근린공원 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 서귀포시 구억리 1107, 역변환: 제주특별자치도 서귀포시 대정읍 구억리 1107)"
"오전 11:34:19","success","[630/825] 영어교육도시 1호 근린공원 : 주소 검색 성공[road]"
"오전 11:34:19","info","[630/825] 영어교육도시 1호 근린공원 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 영어교육도시 1호 근린공원"""
"오전 11:34:19","info","[630/825] 영어교육도시 1호 근린공원 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:19","info","[630/825] 영어교육도시 1호 근린공원 : 입력좌표 vs 검색좌표 거리 = 103 m"
"오전 11:34:19","warning","[630/825] 영어교육도시 1호 근린공원 : 대규모 시설(103m) -> 기존 좌표 우선 사용(검증 등급: WARNING)"
"오전 11:34:19","success","[630/825] 영어교육도시 1호 근린공원 : 변환 성공"
"오전 11:34:19","info","[631/825] 영어교육도시 2호 근린공원 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 구억리 1144"""
"오전 11:34:20","info","[631/825] 영어교육도시 2호 근린공원 : 역지오코딩 검증 중..."
"오전 11:34:20","warning","[631/825] 영어교육도시 2호 근린공원 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 서귀포시 구억리 1144, 역변환: 제주특별자치도 서귀포시 대정읍 구억리 1144)"
"오전 11:34:20","success","[631/825] 영어교육도시 2호 근린공원 : 주소 검색 성공[road]"
"오전 11:34:20","info","[631/825] 영어교육도시 2호 근린공원 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 영어교육도시 2호 근린공원"""
"오전 11:34:21","info","[631/825] 영어교육도시 2호 근린공원 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:21","info","[631/825] 영어교육도시 2호 근린공원 : 입력좌표 vs 검색좌표 거리 = 96 m"
"오전 11:34:21","warning","[631/825] 영어교육도시 2호 근린공원 : 대규모 시설(96m) -> 기존 좌표 우선 사용(검증 등급: WARNING)"
"오전 11:34:21","success","[631/825] 영어교육도시 2호 근린공원 : 변환 성공"
"오전 11:34:21","info","[632/825] 자구리공원 공중화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 서귀동 15"""
"오전 11:34:21","info","[632/825] 자구리공원 공중화장실 : 역지오코딩 검증 중..."
"오전 11:34:22","success","[632/825] 자구리공원 공중화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:22","success","[632/825] 자구리공원 공중화장실 : 주소 검색 성공[road]"
"오전 11:34:22","info","[632/825] 자구리공원 공중화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 자구리공원"""
"오전 11:34:22","success","[632/825] 자구리공원 공중화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (52m)"
"오전 11:34:22","info","[632/825] 자구리공원 공중화장실 : 입력좌표 vs 검색좌표 거리 = 0 m"
"오전 11:34:22","warning","[632/825] 자구리공원 공중화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:22","success","[632/825] 자구리공원 공중화장실 : 변환 성공"
"오전 11:34:22","info","[633/825] 치유의 숲 방문자센터 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:23","info","[633/825] 치유의 숲 방문자센터 : 역지오코딩 검증 중..."
"오전 11:34:23","success","[633/825] 치유의 숲 방문자센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:23","success","[633/825] 치유의 숲 방문자센터 : 주소 검색 성공[road]"
"오전 11:34:23","info","[633/825] 치유의 숲 방문자센터 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 치유의 숲 방문자센터"""
"오전 11:34:24","success","[633/825] 치유의 숲 방문자센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (2m)"
"오전 11:34:24","info","[633/825] 치유의 숲 방문자센터 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:24","warning","[633/825] 치유의 숲 방문자센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:24","success","[633/825] 치유의 숲 방문자센터 : 변환 성공"
"오전 11:34:24","info","[634/825] 치유의 숲 중간 화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:24","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:24","info","[634/825] 치유의 숲 중간 화장실 : 역지오코딩 검증 중..."
"오전 11:34:24","info","[Cache] 역지오코딩 결과 재사용: 33.291939,126.527902"
"오전 11:34:25","success","[634/825] 치유의 숲 중간 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:25","success","[634/825] 치유의 숲 중간 화장실 : 주소 검색 성공[road]"
"오전 11:34:25","info","[634/825] 치유의 숲 중간 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 치유의 숲 중간"""
"오전 11:34:25","info","[634/825] 치유의 숲 중간 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:25","info","[634/825] 치유의 숲 중간 화장실 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:25","warning","[634/825] 치유의 숲 중간 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:25","success","[634/825] 치유의 숲 중간 화장실 : 변환 성공"
"오전 11:34:25","info","[635/825] 치유의 숲 힐링센터 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:25","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:26","info","[635/825] 치유의 숲 힐링센터 : 역지오코딩 검증 중..."
"오전 11:34:26","info","[Cache] 역지오코딩 결과 재사용: 33.291939,126.527902"
"오전 11:34:26","success","[635/825] 치유의 숲 힐링센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:26","success","[635/825] 치유의 숲 힐링센터 : 주소 검색 성공[road]"
"오전 11:34:26","info","[635/825] 치유의 숲 힐링센터 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 치유의 숲 힐링센터"""
"오전 11:34:27","info","[635/825] 치유의 숲 힐링센터 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:27","info","[635/825] 치유의 숲 힐링센터 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:27","warning","[635/825] 치유의 숲 힐링센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:27","success","[635/825] 치유의 숲 힐링센터 : 변환 성공"
"오전 11:34:27","info","[636/825] 치유의 숲 주차장 화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:27","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:27","info","[636/825] 치유의 숲 주차장 화장실 : 역지오코딩 검증 중..."
"오전 11:34:27","info","[Cache] 역지오코딩 결과 재사용: 33.291939,126.527902"
"오전 11:34:27","success","[636/825] 치유의 숲 주차장 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:27","success","[636/825] 치유의 숲 주차장 화장실 : 주소 검색 성공[road]"
"오전 11:34:27","info","[636/825] 치유의 숲 주차장 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 치유의 숲 주차장"""
"오전 11:34:28","info","[636/825] 치유의 숲 주차장 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:28","info","[636/825] 치유의 숲 주차장 화장실 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:28","warning","[636/825] 치유의 숲 주차장 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:28","success","[636/825] 치유의 숲 주차장 화장실 : 변환 성공"
"오전 11:34:28","info","[637/825] 대청공원 공중화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 신서로38"""
"오전 11:34:28","info","[637/825] 대청공원 공중화장실 : 역지오코딩 검증 중..."
"오전 11:34:29","success","[637/825] 대청공원 공중화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:29","success","[637/825] 대청공원 공중화장실 : 주소 검색 성공[road]"
"오전 11:34:29","info","[637/825] 대청공원 공중화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 대청공원"""
"오전 11:34:29","success","[637/825] 대청공원 공중화장실 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (13m)"
"오전 11:34:29","warning","[637/825] 대청공원 공중화장실 : [DOUBLE-CHECK] 주소 번호 불일치 (38 vs 169), 하지만 위치 근접하여 허용"
"오전 11:34:29","info","[637/825] 대청공원 공중화장실 : 입력좌표 vs 검색좌표 거리 = 1 m"
"오전 11:34:29","warning","[637/825] 대청공원 공중화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:29","success","[637/825] 대청공원 공중화장실 : 변환 성공"
"오전 11:34:29","info","[638/825] 치유의 숲 쉼팡3 화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:29","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 서귀포시 산록남로 2271"""
"오전 11:34:30","info","[638/825] 치유의 숲 쉼팡3 화장실 : 역지오코딩 검증 중..."
"오전 11:34:30","info","[Cache] 역지오코딩 결과 재사용: 33.291939,126.527902"
"오전 11:34:30","success","[638/825] 치유의 숲 쉼팡3 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:30","success","[638/825] 치유의 숲 쉼팡3 화장실 : 주소 검색 성공[road]"
"오전 11:34:30","info","[638/825] 치유의 숲 쉼팡3 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 치유의 숲 쉼팡3"""
"오전 11:34:30","info","[638/825] 치유의 숲 쉼팡3 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:30","info","[638/825] 치유의 숲 쉼팡3 화장실 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:30","warning","[638/825] 치유의 숲 쉼팡3 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:30","success","[638/825] 치유의 숲 쉼팡3 화장실 : 변환 성공"
"오전 11:34:30","info","[639/825] 붉은오름자연휴양림1 : 주소 검색 시도[road]-> ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:31","info","[639/825] 붉은오름자연휴양림1 : 역지오코딩 검증 중..."
"오전 11:34:31","warning","[639/825] 붉은오름자연휴양림1 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 표선면 남조로 1487-73, 역변환: 제주특별자치도 서귀포시 표선면 남조로 1487-73)"
"오전 11:34:31","success","[639/825] 붉은오름자연휴양림1 : 주소 검색 성공[road]"
"오전 11:34:32","info","[639/825] 붉은오름자연휴양림1 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 붉은오름자연휴양림1"""
"오전 11:34:32","info","[639/825] 붉은오름자연휴양림1 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:32","info","[639/825] 붉은오름자연휴양림1 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:32","success","[639/825] 붉은오름자연휴양림1 : 변환 성공"
"오전 11:34:32","info","[640/825] 붉은오름자연휴양림2 : 주소 검색 시도[road]-> ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:32","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:32","info","[640/825] 붉은오름자연휴양림2 : 역지오코딩 검증 중..."
"오전 11:34:32","info","[Cache] 역지오코딩 결과 재사용: 33.401432,126.675696"
"오전 11:34:33","warning","[640/825] 붉은오름자연휴양림2 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 표선면 남조로 1487-73, 역변환: 제주특별자치도 서귀포시 표선면 남조로 1487-73)"
"오전 11:34:33","success","[640/825] 붉은오름자연휴양림2 : 주소 검색 성공[road]"
"오전 11:34:33","info","[640/825] 붉은오름자연휴양림2 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 붉은오름자연휴양림2"""
"오전 11:34:33","info","[640/825] 붉은오름자연휴양림2 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:33","info","[640/825] 붉은오름자연휴양림2 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:33","success","[640/825] 붉은오름자연휴양림2 : 변환 성공"
"오전 11:34:33","info","[641/825] 붉은오름자연휴양림3 : 주소 검색 시도[road]-> ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:33","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:34","info","[641/825] 붉은오름자연휴양림3 : 역지오코딩 검증 중..."
"오전 11:34:34","info","[Cache] 역지오코딩 결과 재사용: 33.401432,126.675696"
"오전 11:34:34","warning","[641/825] 붉은오름자연휴양림3 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 표선면 남조로 1487-73, 역변환: 제주특별자치도 서귀포시 표선면 남조로 1487-73)"
"오전 11:34:34","success","[641/825] 붉은오름자연휴양림3 : 주소 검색 성공[road]"
"오전 11:34:34","info","[641/825] 붉은오름자연휴양림3 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 붉은오름자연휴양림3"""
"오전 11:34:35","info","[641/825] 붉은오름자연휴양림3 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:35","info","[641/825] 붉은오름자연휴양림3 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:35","success","[641/825] 붉은오름자연휴양림3 : 변환 성공"
"오전 11:34:35","info","[642/825] 천지동 주민센터 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 중정로47번길 3"""
"오전 11:34:35","info","[642/825] 천지동 주민센터 : 역지오코딩 검증 중..."
"오전 11:34:36","success","[642/825] 천지동 주민센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:36","success","[642/825] 천지동 주민센터 : 주소 검색 성공[road]"
"오전 11:34:36","info","[642/825] 천지동 주민센터 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 천지동 주민센터"""
"오전 11:34:36","success","[642/825] 천지동 주민센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (12m)"
"오전 11:34:36","info","[642/825] 천지동 주민센터 : 입력좌표 vs 검색좌표 거리 = 2 m"
"오전 11:34:36","warning","[642/825] 천지동 주민센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:36","success","[642/825] 천지동 주민센터 : 변환 성공"
"오전 11:34:36","info","[643/825] 천지공원 화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 서문서로 43"""
"오전 11:34:37","info","[643/825] 천지공원 화장실 : 역지오코딩 검증 중..."
"오전 11:34:37","success","[643/825] 천지공원 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:37","success","[643/825] 천지공원 화장실 : 주소 검색 성공[road]"
"오전 11:34:37","info","[643/825] 천지공원 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 천지공원"""
"오전 11:34:38","info","[643/825] 천지공원 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:38","info","[643/825] 천지공원 화장실 : 입력좌표 vs 검색좌표 거리 = 1 m"
"오전 11:34:38","warning","[643/825] 천지공원 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:38","success","[643/825] 천지공원 화장실 : 변환 성공"
"오전 11:34:38","info","[644/825] 샛기정공원 화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 태평로 330"""
"오전 11:34:38","info","[644/825] 샛기정공원 화장실 : 역지오코딩 검증 중..."
"오전 11:34:39","success","[644/825] 샛기정공원 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:39","success","[644/825] 샛기정공원 화장실 : 주소 검색 성공[road]"
"오전 11:34:39","info","[644/825] 샛기정공원 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 샛기정공원"""
"오전 11:34:39","info","[644/825] 샛기정공원 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:39","info","[644/825] 샛기정공원 화장실 : 입력좌표 vs 검색좌표 거리 = 4 m"
"오전 11:34:39","warning","[644/825] 샛기정공원 화장실 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:39","success","[644/825] 샛기정공원 화장실 : 변환 성공"
"오전 11:34:39","info","[645/825] 효돈동주민센터 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 하효동 152-1"""
"오전 11:34:40","info","[645/825] 효돈동주민센터 : 역지오코딩 검증 중..."
"오전 11:34:41","success","[645/825] 효돈동주민센터 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:41","success","[645/825] 효돈동주민센터 : 주소 검색 성공[road]"
"오전 11:34:41","info","[645/825] 효돈동주민센터 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 효돈동주민센터"""
"오전 11:34:41","success","[645/825] 효돈동주민센터 : [DOUBLE-CHECK] 시설명 검색 결과와 일치 (12m)"
"오전 11:34:41","info","[645/825] 효돈동주민센터 : 입력좌표 vs 검색좌표 거리 = 12 m"
"오전 11:34:41","warning","[645/825] 효돈동주민센터 : 검증 등급 PERFECT -> 검색 좌표 우선 적용"
"오전 11:34:41","success","[645/825] 효돈동주민센터 : 변환 성공"
"오전 11:34:41","info","[646/825] 쇠소깍 공영주차장 화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 하효동 990-1"""
"오전 11:34:42","info","[646/825] 쇠소깍 공영주차장 화장실 : 역지오코딩 검증 중..."
"오전 11:34:42","success","[646/825] 쇠소깍 공영주차장 화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:42","success","[646/825] 쇠소깍 공영주차장 화장실 : 주소 검색 성공[road]"
"오전 11:34:42","info","[646/825] 쇠소깍 공영주차장 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 쇠소깍 공영주차장"""
"오전 11:34:43","warning","[646/825] 쇠소깍 공영주차장 화장실 : [DOUBLE-CHECK] 시설명 위치와 불일치 (364m)"
"오전 11:34:43","info","[646/825] 쇠소깍 공영주차장 화장실 : 입력좌표 vs 검색좌표 거리 = 13 m"
"오전 11:34:43","success","[646/825] 쇠소깍 공영주차장 화장실 : 변환 성공"
"오전 11:34:43","info","[647/825] 쇠소깍 안내소 화장실 : 주소 검색 시도[road]-> ""제주특별자치도  서귀포시 하효동 997"""
"오전 11:34:44","info","[647/825] 쇠소깍 안내소 화장실 : 역지오코딩 검증 중..."
"오전 11:34:44","warning","[647/825] 쇠소깍 안내소 화장실 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도  서귀포시 하효동 997, 역변환: 제주특별자치도 서귀포시 쇠소깍로 142)"
"오전 11:34:44","success","[647/825] 쇠소깍 안내소 화장실 : 주소 검색 성공[road]"
"오전 11:34:44","info","[647/825] 쇠소깍 안내소 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 쇠소깍 안내소"""
"오전 11:34:45","info","[647/825] 쇠소깍 안내소 화장실 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:45","info","[647/825] 쇠소깍 안내소 화장실 : 입력좌표 vs 검색좌표 거리 = 3 m"
"오전 11:34:45","success","[647/825] 쇠소깍 안내소 화장실 : 변환 성공"
"오전 11:34:45","info","[648/825] 쇠소깍화장실(던킨앞) : 주소 검색 시도[road]-> ""제주특별자치도  서귀포시 하효동 995"""
"오전 11:34:45","info","[648/825] 쇠소깍화장실(던킨앞) : 역지오코딩 검증 중..."
"오전 11:34:46","warning","[648/825] 쇠소깍화장실(던킨앞) : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도  서귀포시 하효동 995, 역변환: 제주특별자치도 서귀포시 쇠소깍로 128)"
"오전 11:34:46","success","[648/825] 쇠소깍화장실(던킨앞) : 주소 검색 성공[road]"
"오전 11:34:46","info","[648/825] 쇠소깍화장실(던킨앞) : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 쇠소깍"""
"오전 11:34:46","warning","[648/825] 쇠소깍화장실(던킨앞) : [DOUBLE-CHECK] 시설명 위치와 불일치 (229m)"
"오전 11:34:46","info","[648/825] 쇠소깍화장실(던킨앞) : 입력좌표 vs 검색좌표 거리 = 5 m"
"오전 11:34:46","success","[648/825] 쇠소깍화장실(던킨앞) : 변환 성공"
"오전 11:34:46","info","[649/825] 하효항 화장실 : 주소 검색 시도[road]-> ""제주특별자치도  서귀포시 하효동 999"""
"오전 11:34:47","info","[649/825] 하효항 화장실 : 역지오코딩 검증 중..."
"오전 11:34:47","warning","[649/825] 하효항 화장실 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도  서귀포시 하효동 999, 역변환: 제주특별자치도 서귀포시 쇠소깍로 151-8)"
"오전 11:34:47","success","[649/825] 하효항 화장실 : 주소 검색 성공[road]"
"오전 11:34:47","info","[649/825] 하효항 화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 하효항"""
"오전 11:34:48","warning","[649/825] 하효항 화장실 : [DOUBLE-CHECK] 시설명 위치와 불일치 (227m)"
"오전 11:34:48","info","[649/825] 하효항 화장실 : 입력좌표 vs 검색좌표 거리 = 2 m"
"오전 11:34:48","success","[649/825] 하효항 화장실 : 변환 성공"
"오전 11:34:48","info","[650/825] 돈내코휴게소화장실 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 돈내코로 120"""
"오전 11:34:48","info","[650/825] 돈내코휴게소화장실 : 역지오코딩 검증 중..."
"오전 11:34:49","success","[650/825] 돈내코휴게소화장실 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:49","success","[650/825] 돈내코휴게소화장실 : 주소 검색 성공[road]"
"오전 11:34:49","info","[650/825] 돈내코휴게소화장실 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 돈내코휴게소"""
"오전 11:34:49","warning","[650/825] 돈내코휴게소화장실 : [DOUBLE-CHECK] 시설명 위치와 불일치 (230m)"
"오전 11:34:49","info","[650/825] 돈내코휴게소화장실 : 입력좌표 vs 검색좌표 거리 = 9 m"
"오전 11:34:49","warning","[650/825] 돈내코휴게소화장실 : 대규모 시설(9m) -> 기존 좌표 우선 사용(검증 등급: GOOD)"
"오전 11:34:49","success","[650/825] 돈내코휴게소화장실 : 변환 성공"
"오전 11:34:49","info","[651/825] 붉은오름자연휴양림4 : 주소 검색 시도[road]-> ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:49","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:50","info","[651/825] 붉은오름자연휴양림4 : 역지오코딩 검증 중..."
"오전 11:34:50","info","[Cache] 역지오코딩 결과 재사용: 33.401432,126.675696"
"오전 11:34:50","warning","[651/825] 붉은오름자연휴양림4 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 표선면 남조로 1487-73, 역변환: 제주특별자치도 서귀포시 표선면 남조로 1487-73)"
"오전 11:34:50","success","[651/825] 붉은오름자연휴양림4 : 주소 검색 성공[road]"
"오전 11:34:50","info","[651/825] 붉은오름자연휴양림4 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 붉은오름자연휴양림4"""
"오전 11:34:51","info","[651/825] 붉은오름자연휴양림4 : [DOUBLE-CHECK] 시설명으로 검색 결과 없음 - 주소 검색 결과만 사용"
"오전 11:34:51","info","[651/825] 붉은오름자연휴양림4 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:51","success","[651/825] 붉은오름자연휴양림4 : 변환 성공"
"오전 11:34:51","info","[652/825] 한라산둘레길안내센터 : 주소 검색 시도[road]-> ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:51","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 표선면 남조로 1487-73"""
"오전 11:34:51","info","[652/825] 한라산둘레길안내센터 : 역지오코딩 검증 중..."
"오전 11:34:51","info","[Cache] 역지오코딩 결과 재사용: 33.401432,126.675696"
"오전 11:34:51","warning","[652/825] 한라산둘레길안내센터 : 역지오코딩 검증[WARNING] - 주소 불일치(원본: 제주특별자치도 표선면 남조로 1487-73, 역변환: 제주특별자치도 서귀포시 표선면 남조로 1487-73)"
"오전 11:34:51","success","[652/825] 한라산둘레길안내센터 : 주소 검색 성공[road]"
"오전 11:34:51","info","[652/825] 한라산둘레길안내센터 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 한라산둘레길안내센터"""
"오전 11:34:52","warning","[652/825] 한라산둘레길안내센터 : [DOUBLE-CHECK] 시설명 위치와 불일치 (21497m)"
"오전 11:34:52","info","[652/825] 한라산둘레길안내센터 : 입력좌표 vs 검색좌표 거리 = 8 m"
"오전 11:34:52","success","[652/825] 한라산둘레길안내센터 : 변환 성공"
"오전 11:34:52","info","[653/825] 서귀포자연휴양림1 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대포동 산1-8"""
"오전 11:34:53","info","[653/825] 서귀포자연휴양림1 : 역지오코딩 검증 중..."
"오전 11:34:53","success","[653/825] 서귀포자연휴양림1 : 역지오코딩 검증[PERFECT] - 주소 일치"
"오전 11:34:53","success","[653/825] 서귀포자연휴양림1 : 주소 검색 성공[road]"
"오전 11:34:53","info","[653/825] 서귀포자연휴양림1 : 시설명 교차 검증 중 [Phase B] -> ""제주특별자치도 서귀포자연휴양림1"""
"오전 11:34:54","warning","[653/825] 서귀포자연휴양림1 : [DOUBLE-CHECK] 시설명 위치와 불일치 (617m)"
"오전 11:34:54","info","[653/825] 서귀포자연휴양림1 : 입력좌표 vs 검색좌표 거리 = 125 m"
"오전 11:34:54","warning","[653/825] 서귀포자연휴양림1 : 좌표 불일치(125m) -> 검색 좌표 우선 적용"
"오전 11:34:54","success","[653/825] 서귀포자연휴양림1 : 변환 성공"
"오전 11:34:54","info","[654/825] 서귀포자연휴양림2 : 주소 검색 시도[road]-> ""제주특별자치도 서귀포시 대포동 산1-8"""
"오전 11:34:54","info","[Cache] 지오코딩 결과 재사용: ""제주특별자치도 서귀포시 대포동 산1-8"""
"오전 11:34:54","info","[654/825] 서귀포자연휴양림2 : 역지오코딩 검증 중..."
"오전 11:34:54","info","[Cache] 역지오코딩 결과 재사용: 33.310780,126.459777"
